fecha,id_usuario,ingreso_mensual,gasto_mensual_total,tasa_ahorro,objetivo_presupuesto,escenario_financiero,puntaje_crediticio,relacion_deuda_ingreso,pago_prestamo,monto_inversion,servicios_suscripcion,fondo_emergencia,cantidad_transacciones,indicador_fraude,gastos_discrecionales,gastos_esenciales,tipo_ingreso,alquiler_o_hipoteca,categoria,estado_flujo_caja,puntaje_recomendacion_financiera,nivel_estres_financiero,ahorro_real,meta_ahorro_cumplida,indice_financiero,perfil_financiero
2023-08-08,1701,3737.87,3199.86,0.31,1513.22,Normal,647.0,0.18,345.65,633.55,4,1414.24,74,0,611.22,2706.64,Salario,1378.12,Otros,Positivo,25.4,Bajo,538.01,0,63.41991358544286,Excelente
2023-09-07,1978,2788.49,2128.48,0.19,2728.76,Normal,671.0,0.14,921.83,394.93,5,640.45,64,0,487.03,1893.97,Independiente,856.72,Ocio,Positivo,11.4,Bajo,660.01,0,54.72018413256785,Estable
2023-10-07,1410,3145.16,2220.45,0.32,3615.97,Normal,608.0,0.52,537.63,821.14,6,593.19,37,0,778.07,2165.56,Salario,1445.45,Ocio,Negativo,99.7,Bajo,924.71,0,47.633204828265455,En observación
2023-11-06,1389,3360.3,5853.2,0.12,3016.99,Normal,693.0,0.57,565.83,392.04,5,1104.14,50,0,887.86,2093.06,Salario,1119.7,Gastos_hormiga,Positivo,31.7,Medio,0.0,0,30.15061028032511,Crítico
2019-01-01,1997,2578.18,2314.4,0.07,2979.66,Recesión,771.0,0.33,487.37,654.57,2,1538.03,32,0,449.34,1991.85,Salario,1062.6,Gastos_hormiga,Positivo,31.5,Alto,263.78,0,46.825487249709,En observación
2019-01-31,1577,4532.96,2762.25,0.36,2286.6,Normal,664.0,0.37,509.45,299.82,9,1262.0,92,0,366.62,2385.74,Salario,1465.27,Servicios,Neutral,19.1,Medio,1770.71,0,57.43444024972819,Saludable
2019-03-02,1965,6148.1,3555.9,0.25,2624.66,Recesión,660.0,0.13,978.84,423.54,1,178.61,45,0,530.47,2209.22,Salario,1199.77,Inversiones,Negativo,1.3,Bajo,2592.2,0,57.89481615785646,Saludable
2019-04-01,1333,1947.27,4457.39,0.26,2997.07,Normal,669.0,0.46,687.79,596.46,8,396.93,25,0,162.89,2171.38,Salario,1060.91,Otros,Positivo,76.4,Alto,0.0,0,41.36142075904705,En riesgo
2019-05-01,1608,2918.58,1340.14,0.32,2849.76,Normal,657.0,0.35,534.33,385.09,5,686.51,59,0,342.52,2141.52,Salario,1094.19,Otros,Negativo,74.7,Alto,1578.44,0,55.19430970231011,Estable
2019-05-31,1527,4743.64,3230.18,0.3,3444.56,Normal,759.0,0.59,447.11,95.44,7,210.13,49,0,338.95,2888.98,Salario,1055.09,Otros,Positivo,91.4,Bajo,1513.46,0,43.96290336616455,En riesgo
2019-06-30,1461,2598.15,3477.97,0.25,3019.66,Normal,666.0,0.48,450.99,752.74,6,435.09,94,0,679.7,2740.24,Salario,1321.52,Servicios,Positivo,64.3,Medio,0.0,0,43.10871117415337,En riesgo
2019-07-30,1905,3482.5,2302.83,0.33,2970.08,Normal,630.0,0.15,704.13,321.0,2,683.01,60,0,116.82,2021.61,Mixto,1423.22,Inversiones,Neutral,90.1,Medio,1179.67,0,63.82584683616285,Excelente
2019-08-29,1925,4313.75,2613.77,0.33,2414.02,Normal,616.0,0.27,459.07,544.2,5,757.58,45,0,1007.33,2905.84,Salario,1846.99,Vivienda,Positivo,43.3,Medio,1699.98,0,57.90868099297174,Saludable
2019-09-28,1120,2413.74,2468.21,0.36,1868.91,Normal,728.0,0.23,775.44,391.76,8,1205.19,60,0,309.67,2016.58,Salario,1710.16,Transporte,Positivo,6.3,Alto,0.0,0,59.48965453946641,Saludable
2019-10-28,1942,3351.95,2206.76,0.16,3223.23,Normal,731.0,0.33,615.16,369.66,7,1342.36,57,0,795.63,1842.64,Salario,916.09,Otros,Positivo,51.2,Medio,1145.19,0,48.55564427302603,En observación
2019-11-27,1061,4724.31,3619.56,0.06,2612.59,Normal,622.0,0.53,477.56,610.37,7,557.75,66,0,457.14,2159.52,Salario,1127.59,Ocio,Positivo,31.0,Bajo,1104.75,0,37.07150495021222,Crítico
2019-12-27,1857,4744.74,2737.26,0.08,2829.23,Normal,734.0,0.44,473.71,815.78,8,295.45,64,0,490.81,1374.36,Mixto,1535.78,Transporte,Positivo,46.9,Alto,2007.48,0,43.384053809614656,En riesgo
2020-01-26,1178,4019.61,3348.09,0.09,2223.5,Inflación,662.0,0.44,361.59,39.16,6,1207.1,27,0,373.47,2248.86,Salario,591.0,Gastos_hormiga,Neutral,93.2,Bajo,671.52,0,40.23174442525354,En riesgo
2020-02-25,1563,3366.47,4182.38,0.31,1874.76,Normal,738.0,0.48,591.37,201.73,5,841.57,34,0,720.15,2563.36,Salario,2133.36,Educacion,Neutral,21.4,Medio,0.0,0,41.79855930985034,En riesgo
2020-03-26,1788,4236.25,1861.05,0.31,3863.63,Recesión,661.0,0.3,375.76,115.31,1,588.55,80,0,388.07,2759.05,Mixto,1059.87,Vivienda,Positivo,95.1,Medio,2375.2,0,59.271775200266774,Saludable
2020-04-25,1759,3391.04,4857.85,0.37,3028.27,Inflación,726.0,0.17,420.55,748.4,2,1696.56,83,0,879.56,1430.28,Salario,1914.63,Salud,Neutral,5.9,Bajo,0.0,0,64.0568617591429,Excelente
2020-05-25,1718,2598.82,2864.59,0.13,2660.26,Inflación,671.0,0.11,758.38,0.0,1,447.74,32,0,866.5,1636.85,Independiente,1055.44,Educacion,Negativo,83.2,Bajo,0.0,0,45.93231751682288,En riesgo
2020-06-24,1250,3511.52,3264.87,0.3,2937.08,Recesión,665.0,0.27,37.48,696.03,2,1044.62,22,0,752.48,2461.02,Independiente,658.9,Salud,Positivo,31.2,Bajo,246.65,0,61.43957521713395,Saludable
2020-07-24,1671,3735.72,3341.88,0.23,2812.9,Recesión,674.0,0.4,572.46,298.72,6,951.49,82,0,310.85,1917.47,Salario,1430.52,Otros,Positivo,90.5,Bajo,393.84,0,48.96343984388015,En observación
2020-08-23,1224,2829.98,2944.6,0.29,3228.37,Inflación,695.0,0.41,558.19,254.35,7,808.29,52,0,534.4,1254.88,Salario,1527.49,Vivienda,Positivo,56.4,Medio,0.0,0,48.33933182582599,En observación
2020-09-22,1947,2249.7,3320.08,0.36,2595.9,Recesión,644.0,0.45,563.4,393.77,4,1159.91,79,0,740.21,2155.4,Independiente,1587.66,Servicios,Neutral,28.4,Bajo,0.0,0,49.20745850864199,En observación
2020-10-22,1538,5275.13,2932.46,0.31,3945.1,Normal,661.0,0.4,743.21,264.15,9,766.96,87,0,284.43,1907.7,Salario,1290.68,Servicios,Positivo,9.8,Bajo,2342.67,0,54.80051235853397,Estable
2020-11-21,1070,5822.68,3179.36,0.21,3325.13,Recesión,628.0,0.2,507.93,29.11,1,761.82,54,0,339.71,1000.0,Salario,970.58,Alimentacion,Positivo,93.4,Bajo,2643.32,0,60.699684419721585,Saludable
2020-12-21,1568,2841.36,2155.87,0.26,2378.99,Normal,786.0,0.36,441.54,0.0,1,745.31,43,0,839.27,1766.43,Independiente,1259.7,Salud,Neutral,52.7,Bajo,685.49,0,49.23979689460247,En observación
2021-01-20,1561,5173.36,1901.57,0.26,2810.5,Inflación,720.0,0.46,253.85,347.42,5,912.0,77,0,799.8,1000.0,Salario,958.44,Ocio,Positivo,56.6,Alto,3271.79,1,57.14077403190319,Estable
2021-02-19,1726,3916.1,3321.43,0.12,3274.45,Normal,598.0,0.28,369.36,275.25,1,2192.03,75,0,657.48,3000.99,Salario,911.81,Gastos_hormiga,Positivo,64.8,Alto,594.67,0,50.52185611410891,En observación
2021-03-21,1109,4870.59,3461.87,0.22,2200.37,Inflación,643.0,0.25,371.28,380.98,3,448.36,81,0,254.78,1622.42,Salario,1256.79,Ocio,Positivo,15.9,Bajo,1408.72,0,56.75962554235291,Estable
2021-04-20,1532,3192.65,2536.07,0.15,3016.3,Recesión,629.0,0.28,428.2,110.83,4,1500.46,68,0,397.23,2430.85,Salario,1639.1,Educacion,Neutral,28.1,Medio,656.58,0,48.498942442426866,En observación
2021-05-20,1433,4364.93,2068.6,0.32,2835.57,Normal,630.0,0.18,524.35,0.0,8,1337.57,47,0,773.77,2679.95,Salario,1535.82,Transporte,Positivo,18.9,Bajo,2296.33,0,61.93348347697178,Saludable
2021-06-19,1469,4424.01,3273.45,0.39,2313.13,Normal,734.0,0.41,399.9,448.44,6,1072.04,51,0,688.96,1000.0,Salario,1040.46,Inversiones,Neutral,42.1,Bajo,1150.56,0,59.182528759002984,Saludable
2021-07-19,1942,3950.61,4145.59,0.08,3392.67,Inflación,717.0,0.22,656.13,94.21,4,972.52,37,0,348.13,1725.78,Salario,1722.81,Ocio,Positivo,40.4,Alto,0.0,0,43.52144780191541,En riesgo
2021-08-18,1191,3552.09,2608.6,0.31,2597.95,Normal,674.0,0.16,537.44,352.15,1,1932.91,22,0,536.73,3491.05,Salario,547.59,Gastos_hormiga,Neutral,94.8,Bajo,943.49,0,65.21160376451813,Excelente
2021-09-17,1975,3780.84,2435.75,0.4,2923.72,Normal,639.0,0.25,452.79,577.32,3,244.24,38,0,474.94,2171.6,Mixto,1811.64,Inversiones,Neutral,14.4,Medio,1345.09,0,63.339915360465675,Excelente
2021-10-17,1611,4348.0,2301.0,0.16,2533.29,Normal,714.0,0.39,210.95,335.33,4,976.95,79,0,818.7,2833.09,Salario,1248.21,Otros,Neutral,13.0,Medio,2047.0,0,47.333311818717476,En observación
2021-11-16,1869,4451.58,2430.48,0.13,3152.31,Recesión,826.0,0.2,600.37,799.51,3,1704.66,45,0,456.41,2881.27,Salario,1268.71,Salud,Positivo,45.9,Medio,2021.1,0,58.608508202932114,Saludable
2021-12-16,1247,4514.39,2230.66,0.17,2506.81,Normal,589.0,0.36,811.28,83.75,3,957.85,81,0,669.9,2321.88,Salario,1666.56,Alimentacion,Positivo,72.0,Medio,2283.73,0,46.646039575607695,En observación
2022-01-15,1117,4224.96,2896.18,0.23,3389.0,Recesión,590.0,0.39,478.88,113.33,4,632.33,93,0,748.45,1618.49,Salario,647.79,Gastos_hormiga,Positivo,13.9,Bajo,1328.78,0,49.41805788225983,En observación
2022-02-14,1401,3522.96,3828.39,0.05,3072.32,Inflación,682.0,0.36,279.02,298.87,8,1881.79,45,0,302.61,1994.3,Salario,1237.43,Inversiones,Positivo,61.9,Bajo,0.0,0,43.465764276668395,En riesgo
2022-03-16,1805,5599.7,2721.35,0.34,2719.29,Recesión,523.0,0.15,586.9,1049.32,5,0.0,81,0,547.21,1000.0,Mixto,999.3,Gastos_hormiga,Positivo,82.8,Alto,2878.35,1,72.15730643844229,Excelente
2022-04-15,1808,4148.47,3669.69,0.36,2487.54,Inflación,720.0,0.32,369.29,45.38,8,2083.31,46,0,814.04,2672.96,Salario,1480.44,Gastos_hormiga,Negativo,91.5,Bajo,478.78,0,55.77056090970277,Estable
2022-05-15,1733,5173.72,3570.01,0.37,2631.98,Normal,650.0,0.47,695.4,412.01,5,817.05,50,0,604.38,2388.88,Salario,1071.56,Salud,Positivo,44.7,Bajo,1603.71,0,54.16877091443714,Estable
2022-06-14,1856,878.47,3711.08,0.12,2918.12,Recesión,694.0,0.29,766.45,451.01,4,1628.87,25,0,585.98,1678.89,Salario,1729.85,Servicios,Positivo,5.7,Bajo,0.0,0,42.023935231965794,En riesgo
2022-07-14,1317,5784.09,3430.15,0.17,3111.91,Normal,721.0,0.39,708.76,773.55,1,1764.62,74,0,609.4,2013.63,Salario,1291.04,Salud,Neutral,78.2,Bajo,2353.94,0,53.806449519844506,Estable
2022-08-13,1491,3598.39,3003.42,0.14,2793.03,Normal,652.0,0.5,594.12,602.97,3,920.91,44,0,397.14,1625.5,Mixto,1770.26,Gastos_hormiga,Positivo,50.4,Bajo,594.97,0,43.37990285309207,En riesgo
2022-09-12,1643,3751.22,4491.63,0.14,3562.7,Normal,672.0,0.48,210.01,391.71,5,1726.02,25,0,357.57,1613.11,Salario,583.68,Alimentacion,Negativo,78.4,Bajo,0.0,0,42.86723807122626,En riesgo
2022-10-12,1865,4018.19,2347.54,0.36,3538.24,Inflación,723.0,0.44,321.21,559.82,5,811.69,20,0,792.24,2164.37,Independiente,300.0,Ocio,Positivo,39.6,Bajo,1670.65,0,58.197513056315195,Saludable
2022-11-11,1194,4405.6,2086.74,0.25,3067.48,Inflación,667.0,0.31,690.36,291.7,2,1254.99,78,0,604.26,1317.03,Independiente,1402.39,Transporte,Negativo,42.6,Bajo,2318.86,0,56.26729323073421,Estable
2022-12-11,1889,3988.46,4850.38,0.23,3107.88,Normal,726.0,0.39,503.97,513.48,2,997.14,38,0,98.36,2494.41,Salario,962.58,Salud,Negativo,43.7,Bajo,0.0,0,48.28055996076784,En observación
2023-01-10,1760,2349.1,3478.14,0.24,3023.22,Normal,741.0,0.6,547.97,478.93,1,1723.6,88,0,797.64,2166.48,Salario,1041.19,Vivienda,Neutral,34.4,Medio,0.0,0,40.398326037143136,En riesgo
2023-02-09,1845,3384.49,3124.1,0.08,2997.07,Normal,611.0,0.19,297.28,279.95,3,625.08,66,1,525.95,1865.02,Salario,1226.57,Transporte,Negativo,36.4,Bajo,260.39,0,46.68687794098991,En observación
2023-03-11,1300,2772.8,3557.14,0.36,3356.31,Normal,640.0,0.47,363.99,420.95,7,1376.08,28,0,423.83,1419.48,Salario,1254.4,Inversiones,Positivo,12.9,Bajo,0.0,0,53.38003920127936,Estable
2023-04-10,1942,3791.64,3048.59,0.29,3367.34,Normal,665.0,0.12,436.53,255.32,1,727.69,98,0,492.46,2540.57,Mixto,1586.13,Salud,Positivo,55.9,Medio,743.05,0,61.374950563492575,Saludable
2023-05-10,1639,5591.87,2156.97,0.16,2462.58,Inflación,653.0,0.57,790.76,0.0,8,467.08,98,0,403.2,3084.99,Salario,1334.98,Otros,Positivo,42.1,Alto,3434.9,1,39.438282795063685,Crítico
2023-06-09,1722,5463.62,2816.29,0.25,2446.48,Normal,739.0,0.46,580.65,220.9,5,1519.15,86,0,842.28,2560.7,Independiente,1018.91,Vivienda,Neutral,44.1,Bajo,2647.33,1,51.647538095081046,En observación
2023-07-09,1351,5500.56,2501.94,0.34,3216.31,Normal,678.0,0.17,131.92,0.0,1,479.11,41,0,416.96,1793.33,Salario,739.18,Gastos_hormiga,Positivo,49.5,Bajo,2998.62,0,69.28461936634429,Excelente
2023-08-08,1680,4786.28,2579.17,0.24,3106.51,Normal,689.0,0.13,697.21,728.56,7,1494.09,40,0,786.79,3247.95,Mixto,1074.03,Transporte,Positivo,45.6,Bajo,2207.11,0,63.76582864267378,Excelente
2023-09-07,1432,3035.68,2846.88,0.4,2889.28,Inflación,631.0,0.53,610.9,344.4,3,1150.27,50,0,897.23,1452.31,Salario,1335.64,Vivienda,Positivo,79.6,Alto,188.8,0,50.96395757160052,En observación
2023-10-07,1077,2216.99,3393.73,0.33,3273.4,Recesión,718.0,0.27,977.65,839.46,3,489.56,50,0,498.4,3829.47,Salario,785.53,Transporte,Negativo,42.4,Medio,0.0,0,50.86189092315164,En observación
2023-11-06,1848,4581.92,4121.99,0.39,2635.18,Normal,680.0,0.51,475.71,81.65,3,2116.1,81,0,300.61,2129.07,Salario,1371.69,Gastos_hormiga,Positivo,28.7,Alto,459.93,0,55.317010299511274,Estable
2019-01-01,1254,2335.32,3350.56,0.06,2856.34,Inflación,659.0,0.23,813.66,388.09,7,1200.13,31,0,624.75,2607.93,Salario,1172.8,Transporte,Neutral,5.2,Medio,0.0,0,39.80925836452293,Crítico
2019-01-31,1984,4529.28,3330.63,0.21,3601.6,Normal,674.0,0.41,497.97,415.73,8,1029.0,34,0,623.43,2072.06,Salario,1605.25,Ocio,Negativo,35.9,Bajo,1198.65,0,45.959013903155245,En riesgo
2019-03-02,1810,3107.16,2657.15,0.09,2755.0,Normal,675.0,0.37,89.65,365.92,7,1137.77,62,0,632.18,1992.41,Salario,300.0,Alimentacion,Positivo,37.9,Bajo,450.01,0,46.1089671353077,En riesgo
2019-04-01,1928,4721.11,3425.31,0.21,3193.98,Normal,688.0,0.11,335.82,256.28,6,1563.67,97,0,632.74,1726.92,Salario,1487.11,Gastos_hormiga,Positivo,45.8,Medio,1295.8,0,61.435828252108934,Saludable
2019-05-01,1229,3908.56,3196.97,0.18,3962.26,Recesión,807.0,0.18,563.12,546.06,2,1550.13,41,0,689.1,2458.84,Salario,1746.55,Servicios,Neutral,20.2,Bajo,711.59,0,54.742024578460644,Estable
2019-05-31,1320,4813.79,2222.54,0.21,3386.62,Normal,645.0,0.19,571.44,323.59,5,378.27,38,0,493.48,3700.98,Mixto,1025.64,Transporte,Neutral,49.6,Bajo,2591.25,0,55.71751347934609,Estable
2019-06-30,1295,3797.07,3606.88,0.39,2300.44,Normal,736.0,0.2,382.19,903.44,1,39.23,80,0,643.59,2155.69,Independiente,1728.14,Gastos_hormiga,Positivo,95.0,Bajo,190.19,0,64.55071143586233,Excelente
2019-07-30,1784,4018.31,1566.09,0.12,2757.69,Normal,765.0,0.26,414.11,316.5,8,1123.86,98,0,238.58,1612.76,Salario,1304.51,Educacion,Positivo,3.9,Medio,2452.22,0,54.59556119380791,Estable
2019-08-29,1283,6187.45,3518.25,0.23,2703.76,Inflación,676.0,0.22,733.8,443.23,6,976.4,79,0,457.05,2462.77,Independiente,612.75,Servicios,Neutral,56.2,Bajo,2669.2,0,58.008979288910254,Saludable
2019-09-28,1567,2602.7,3487.53,0.38,2589.63,Normal,654.0,0.19,306.94,289.13,1,1684.59,34,0,236.9,1778.1,Salario,1418.38,Otros,Neutral,86.1,Medio,0.0,0,65.57984006095838,Excelente
2019-10-28,1634,3970.71,4435.95,0.15,2748.72,Recesión,676.0,0.44,640.58,273.26,6,1635.22,35,0,852.02,2311.11,Independiente,1355.55,Ocio,Neutral,29.9,Bajo,0.0,0,39.45072706665695,Crítico
2019-11-27,1800,4896.1,3404.36,0.24,2018.65,Inflación,757.0,0.36,542.81,487.6,2,838.45,70,0,687.49,1928.02,Salario,851.91,Servicios,Positivo,65.4,Alto,1491.74,0,52.35999266738488,Estable
2019-12-27,1108,2149.49,3535.83,0.06,3321.08,Normal,662.0,0.58,537.2,577.28,5,442.88,93,0,337.93,1883.77,Salario,904.08,Servicios,Negativo,84.9,Alto,0.0,0,27.806091431905376,Crítico
2020-01-26,1332,4425.12,2375.51,0.25,3099.92,Normal,656.0,0.15,379.77,221.77,3,1568.27,53,0,861.52,2568.6,Salario,798.01,Vivienda,Positivo,7.9,Medio,2049.61,0,63.065014620114034,Excelente
2020-02-25,1521,4516.16,3683.37,0.31,1824.49,Inflación,685.0,0.23,297.37,155.75,7,1878.64,42,0,440.47,1503.34,Salario,1362.81,Inversiones,Neutral,33.7,Bajo,832.79,0,61.265730414941274,Saludable
2020-03-26,1749,4960.36,3565.49,0.35,2418.21,Recesión,654.0,0.57,781.6,436.03,5,1351.29,25,0,289.44,3135.85,Mixto,947.18,Gastos_hormiga,Neutral,77.0,Bajo,1394.87,0,50.161510164592954,En observación
2020-04-25,1244,3579.28,3564.95,0.08,3138.08,Normal,578.0,0.55,697.35,582.85,1,1135.29,49,0,461.58,2004.93,Salario,982.64,Vivienda,Positivo,73.5,Bajo,14.33,0,37.383939033278864,Crítico
2020-05-25,1852,4195.32,4528.08,0.06,3192.45,Normal,722.0,0.43,789.01,436.08,2,246.74,57,0,504.13,2207.11,Salario,770.82,Educacion,Negativo,92.6,Medio,0.0,0,33.08207734078914,Crítico
2020-06-24,1353,3861.33,2315.84,0.36,2977.54,Recesión,677.0,0.29,434.62,709.77,6,747.03,36,0,846.35,1453.05,Salario,803.2,Inversiones,Neutral,12.7,Medio,1545.49,0,62.388635130472885,Saludable
2020-07-24,1370,4628.51,2707.27,0.17,3734.83,Inflación,661.0,0.22,447.31,585.0,6,246.27,49,0,910.56,2398.46,Mixto,818.51,Salud,Positivo,61.5,Bajo,1921.24,0,53.3052703658643,Estable
2020-08-23,1849,4985.68,3857.51,0.35,2972.64,Normal,779.0,0.22,476.72,712.01,3,866.14,60,0,550.23,2524.21,Salario,872.95,Educacion,Negativo,55.3,Medio,1128.17,0,62.917351193745816,Excelente
2020-09-22,1770,4960.6,3365.61,0.3,3305.15,Normal,702.0,0.1,648.79,1084.24,9,975.05,25,0,629.38,2203.43,Salario,1697.35,Inversiones,Neutral,7.7,Bajo,1594.99,0,66.68340857964363,Excelente
2020-10-22,1971,3400.45,2751.58,0.29,3033.65,Normal,767.0,0.51,374.47,0.0,2,941.59,39,0,798.83,2362.15,Salario,1239.84,Transporte,Neutral,1.7,Medio,648.87,0,44.649124307783346,En riesgo
2020-11-21,1439,4381.57,3102.35,0.11,3022.66,Normal,628.0,0.52,354.83,456.38,5,914.8,39,0,953.03,1807.13,Salario,1779.79,Otros,Positivo,76.0,Bajo,1279.22,0,39.61730308845463,Crítico
2020-12-21,1045,3925.11,3033.29,0.37,2635.8,Normal,612.0,0.1,331.05,243.98,1,1115.71,94,0,529.17,1566.64,Salario,1266.81,Servicios,Negativo,99.0,Alto,891.82,0,67.52894006272552,Excelente
2021-01-20,1196,2046.45,4009.84,0.4,3060.09,Normal,663.0,0.28,362.11,730.73,8,315.68,87,0,452.14,2178.34,Salario,1651.71,Transporte,Positivo,46.6,Alto,0.0,0,56.17806849278167,Estable
2021-02-19,1317,4301.87,2687.81,0.28,3167.77,Normal,715.0,0.59,960.2,527.68,3,884.83,98,0,476.81,1884.19,Salario,1060.97,Vivienda,Positivo,25.0,Bajo,1614.06,0,47.13568845755057,En observación
2021-03-21,1239,4030.27,4110.0,0.08,3068.57,Normal,682.0,0.51,519.56,369.45,6,1814.19,82,0,647.95,1579.39,Salario,1138.58,Servicios,Positivo,95.0,Bajo,0.0,0,38.74925804505485,Crítico
2021-04-20,1183,4628.88,3948.03,0.21,2901.07,Recesión,684.0,0.55,721.14,455.05,2,1553.77,55,0,731.04,2352.05,Salario,1376.24,Educacion,Negativo,99.0,Alto,680.85,0,40.78904026192386,En riesgo
2021-05-20,1542,4199.72,3447.17,0.38,2524.56,Recesión,637.0,0.3,781.35,401.6,3,1139.96,53,0,586.17,1683.32,Salario,977.54,Alimentacion,Negativo,12.2,Medio,752.55,0,58.95405859649091,Saludable
2021-06-19,1018,3727.2,2866.51,0.34,3024.36,Normal,756.0,0.37,715.66,651.92,2,767.64,85,0,233.62,2389.16,Mixto,819.47,Salud,Negativo,8.9,Bajo,860.69,0,57.236274400593416,Saludable
2021-07-19,1680,4566.2,2625.76,0.17,1714.73,Inflación,718.0,0.36,698.12,302.37,3,492.93,95,0,298.67,3050.94,Independiente,1011.88,Otros,Neutral,58.1,Alto,1940.44,1,47.401298658805636,En observación
2021-08-18,1715,3905.58,3644.25,0.34,2970.4,Recesión,742.0,0.56,493.53,511.12,1,1729.69,98,0,775.94,1854.28,Salario,1025.89,Servicios,Negativo,10.5,Bajo,261.33,0,50.40115404430959,En observación
2021-09-17,1191,4625.76,3753.91,0.17,2701.65,Recesión,727.0,0.3,128.14,0.0,8,900.37,34,0,639.96,1946.77,Salario,1224.58,Ocio,Positivo,50.7,Bajo,871.85,0,48.77261499868145,En observación
2021-10-17,1419,4153.75,2946.18,0.37,2685.02,Recesión,680.0,0.31,577.34,482.11,4,1297.86,72,0,686.32,2952.92,Independiente,1156.4,Alimentacion,Positivo,81.7,Alto,1207.57,0,60.18643925413829,Saludable
2021-11-16,1287,2929.28,2062.0,0.18,3302.54,Recesión,769.0,0.35,736.25,644.58,8,1136.83,81,0,629.97,1122.05,Salario,1149.32,Inversiones,Positivo,92.6,Bajo,867.28,0,50.05741992656576,En observación
2021-12-16,1701,2378.14,3431.58,0.09,3004.2,Normal,609.0,0.53,0.0,201.84,8,1887.34,86,0,446.63,1822.37,Salario,1372.98,Alimentacion,Neutral,63.8,Alto,0.0,0,36.20338976425238,Crítico
2022-01-15,1528,2932.61,3926.52,0.16,2976.24,Normal,714.0,0.18,463.01,0.0,3,534.47,60,0,261.2,2403.36,Salario,955.07,Educacion,Positivo,11.7,Bajo,0.0,0,48.71204579441395,En observación
2022-02-14,1271,4008.54,2737.67,0.23,2528.4,Recesión,629.0,0.15,587.48,150.28,5,1254.63,62,0,730.14,2945.52,Salario,1646.5,Salud,Positivo,6.2,Medio,1270.87,0,56.24867309565413,Estable
2022-03-16,1119,4018.94,2129.49,0.26,3067.24,Normal,652.0,0.57,727.8,709.48,7,846.47,62,0,238.98,2600.49,Salario,1007.75,Alimentacion,Positivo,41.6,Bajo,1889.45,0,48.92570558389946,En observación
2022-04-15,1322,4729.29,1401.51,0.33,2655.49,Normal,636.0,0.38,115.85,665.94,8,996.27,76,0,286.52,2161.93,Salario,570.3,Inversiones,Positivo,45.2,Alto,3327.78,1,67.39790299056372,Excelente
2022-05-15,1863,4371.96,2455.72,0.36,2535.29,Normal,760.0,0.17,346.45,553.16,5,1123.53,59,0,391.69,1875.97,Salario,958.13,Ocio,Neutral,49.2,Medio,1916.24,0,69.47400330840948,Excelente
2022-06-14,1510,4552.98,3002.22,0.1,2919.41,Normal,657.0,0.41,560.19,379.79,2,427.6,20,0,964.29,2484.22,Mixto,1729.39,Transporte,Negativo,26.4,Alto,1550.76,0,37.741936806576824,Crítico
2022-07-14,1199,4745.46,2585.7,0.2,2623.14,Recesión,682.0,0.42,654.38,863.13,3,296.47,76,0,152.45,1263.81,Salario,1237.81,Gastos_hormiga,Positivo,37.4,Medio,2159.76,0,53.34994127458341,Estable
2022-08-13,1260,4820.37,2712.34,0.07,2917.38,Normal,724.0,0.48,340.47,221.39,8,1462.83,67,0,211.92,1714.96,Salario,1695.02,Gastos_hormiga,Negativo,77.2,Bajo,2108.03,0,41.68496219581839,En riesgo
2022-09-12,1005,5907.23,2670.07,0.31,2905.78,Normal,688.0,0.15,558.97,398.13,5,1354.07,64,0,658.11,2295.59,Salario,1208.49,Inversiones,Negativo,25.3,Bajo,3237.16,1,68.17166587900985,Excelente
2022-10-12,1145,5196.78,3775.28,0.05,2880.0,Inflación,704.0,0.21,634.59,433.45,4,1068.71,63,0,799.53,2485.54,Salario,361.49,Gastos_hormiga,Positivo,32.2,Bajo,1421.5,0,48.28686441509755,En observación
2022-11-11,1391,3008.33,2707.59,0.16,2970.39,Recesión,662.0,0.52,331.77,393.5,4,573.03,27,0,528.58,2332.52,Salario,1616.83,Salud,Negativo,78.2,Bajo,300.74,0,37.997426695569104,Crítico
2022-12-11,1829,4589.2,2140.76,0.36,2019.69,Inflación,682.0,0.46,245.8,285.51,2,921.04,58,0,666.19,2528.63,Independiente,1411.3,Otros,Neutral,60.2,Bajo,2448.44,1,58.35822092885881,Saludable
2023-01-10,1578,4151.52,3116.6,0.22,2889.56,Inflación,623.0,0.55,589.79,442.22,4,754.9,21,0,124.82,1781.24,Salario,529.5,Educacion,Positivo,23.2,Medio,1034.92,0,46.89646879237637,En observación
2023-02-09,1026,4517.63,2694.5,0.2,2979.15,Recesión,648.0,0.59,752.08,592.76,7,88.41,95,0,680.79,1599.26,Salario,540.69,Transporte,Positivo,30.3,Bajo,1823.13,0,41.82463971225491,En riesgo
2023-03-11,1329,3282.64,3340.16,0.15,3883.44,Normal,737.0,0.6,307.81,300.92,5,719.85,25,0,523.37,2411.47,Salario,1614.83,Ocio,Positivo,84.7,Medio,0.0,0,34.16815300480772,Crítico
2023-04-10,1961,5793.84,3009.44,0.37,2895.1,Recesión,634.0,0.31,89.89,588.66,8,773.82,40,0,516.09,1000.0,Mixto,300.0,Transporte,Positivo,44.7,Alto,2784.4,0,68.11085794562011,Excelente
2023-05-10,1798,916.04,3094.28,0.26,2511.34,Normal,680.0,0.18,409.43,882.13,7,1389.3,48,0,543.92,1000.0,Salario,857.33,Gastos_hormiga,Neutral,37.7,Medio,0.0,0,58.36658568856718,Saludable
